Misc,a
Misc,G
Misc,g
Misc,G
Misc,G
Misc,E-
Misc,C
Misc,D
Misc,F
Misc,G
Misc,D
Misc,E-
Misc,A
Misc,a
Misc,E-
Misc,A
Misc,C
Misc,G
Misc,B-
Misc,F
Misc,C
Misc,G
Misc,d
Misc,a
Misc,G
Misc,D-
Misc,D
Misc,G
Misc,g
Misc,D
Czech,G
Czech,g
Czech,G
Czech,E
Czech,F
Czech,G
Czech,G
Czech,g
Czech,G
Czech,D
Czech,D
Czech,D
Czech,G
Czech,G
Czech,G
Czech,G
Czech,e
Czech,G
Czech,F
Czech,G
Czech,D
Czech,B-
Czech,G
Czech,G
Czech,G
Czech,F
Czech,G
Czech,G
Czech,g
Czech,g
Czech,g
Czech,g
Czech,F
Czech,G
Czech,g
Czech,G
Czech,D
Czech,D
Czech,D
Czech,C
Czech,G
Czech,G
Czech,d
Danmark,A
Danmark,e
Danmark,G
Danmark,d
Danmark,g
Danmark,d
Danmark,G
Danmark,d
Danmark,d
England,G
England,d
England,G
England,G
France,G
France,C
France,e
France,e
France,G
France,F
France,d
France,G
France,a
France,G
France,C
France,D
France,C
France,d
Magyar,g
Magyar,G
Magyar,G
Magyar,G
Magyar,g
Magyar,G
Magyar,D
Magyar,F
Magyar,e
Magyar,G
Magyar,G
Magyar,G
Magyar,g
Magyar,G
Magyar,A
Magyar,G
Magyar,G
Magyar,G
Magyar,G
Magyar,g
Magyar,G
Magyar,e
Magyar,g
Magyar,F
Magyar,F
Magyar,G
Magyar,G
Magyar,G
Magyar,g
Magyar,G
Magyar,G
Magyar,G
Magyar,G
Magyar,G
Magyar,G
Magyar,G
Magyar,D
Magyar,d
Magyar,C
Magyar,D
Magyar,G
Magyar,g
Magyar,G
Magyar,G
Magyar,d
Polska,G
Polska,G
Polska,F
Polska,D
Polska,g
Polska,F
Polska,C
Polska,G
Polska,G
Polska,g
Polska,g
Polska,g
Polska,G
Polska,G
Polska,g
Polska,C
Polska,C
Polska,d
Polska,g
Polska,G
Polska,g
Polska,e
Polska,A
Polska,F
Polska,g
Schweiz,G
Schweiz,F
Schweiz,G
Schweiz,G
Schweiz,G
Schweiz,G
Schweiz,E-
Schweiz,A
Schweiz,G
Schweiz,G
Schweiz,G
Schweiz,E-
Schweiz,G
Schweiz,G
Schweiz,C
Schweiz,C
Schweiz,D
Schweiz,G
Schweiz,G
Schweiz,A
Schweiz,g
Schweiz,C
Schweiz,C
Schweiz,b-
Schweiz,G
Schweiz,a
Schweiz,C
Schweiz,A
Schweiz,C
Schweiz,A
Schweiz,a
Schweiz,A
Schweiz,F
Schweiz,a
Schweiz,G
Schweiz,B-
Schweiz,G
Schweiz,A
Schweiz,B-
Schweiz,F
Schweiz,G
Schweiz,G
Schweiz,C
Schweiz,C
Schweiz,A
Schweiz,G
Schweiz,G
Schweiz,G
Schweiz,G
Schweiz,G
Schweiz,A-
Schweiz,D
Schweiz,G
Schweiz,G
Schweiz,G
Schweiz,A
Schweiz,F
Schweiz,B-
Schweiz,A-
Schweiz,G
Schweiz,F
Schweiz,G
Schweiz,G
Schweiz,G
Schweiz,G
Schweiz,B-
Schweiz,G
Schweiz,C
Schweiz,B-
Schweiz,A
Schweiz,G
Schweiz,g
Schweiz,A-
Schweiz,D
Schweiz,G
Schweiz,F
Schweiz,C
Schweiz,d
Schweiz,G
Schweiz,A
Schweiz,F
Schweiz,F
Schweiz,G
Schweiz,G
Schweiz,G
Schweiz,g
Schweiz,F
Schweiz,F
Schweiz,F
Schweiz,D
Schweiz,C
Schweiz,B-
Schweiz,B-
Lothring,E
Lothring,G
Lothring,F
Lothring,G
Lothring,E-
Lothring,f
Lothring,e
Lothring,g
Lothring,G
Lothring,g
Lothring,D
Lothring,e
Lothring,e
Lothring,g
Lothring,g
Lothring,G
Lothring,g
Lothring,g
Lothring,G
Lothring,G
Lothring,G
Lothring,G
Lothring,d
Lothring,g
Lothring,a
Lothring,g
Lothring,F
Lothring,a
Lothring,A
Lothring,G
Lothring,G
Lothring,G
Lothring,G
Lothring,g
Lothring,F
Lothring,g
Lothring,g
Lothring,G
Lothring,C
Lothring,g
Lothring,G
Lothring,g
Lothring,G
Lothring,D
Lothring,f#
Lothring,F
Lothring,D
Lothring,F
Lothring,B-
Lothring,B-
Lothring,g
Lothring,G
Lothring,G
Lothring,g
Lothring,g
Lothring,D
Lothring,G
Lothring,G
Lothring,d
Lothring,G
Lothring,F
Lothring,g
Lothring,G
Lothring,g
Lothring,F
Lothring,F
Lothring,d
Lothring,D
Lothring,G
Lothring,G
Lothring,g
Nederlan,G
Nederlan,C
Nederlan,G
Nederlan,d
Nederlan,F
Nederlan,C
Nederlan,C
Nederlan,G
Nederlan,d
Nederlan,d
Nederlan,G
Nederlan,G
Nederlan,G
Nederlan,F
Nederlan,d
Nederlan,G
Nederlan,F
Nederlan,d
Nederlan,a
Nederlan,F
Nederlan,a
Nederlan,G
Nederlan,D
Nederlan,a
Nederlan,F
Nederlan,G
Nederlan,d
Nederlan,G
Nederlan,B-
Nederlan,g
Nederlan,F
Nederlan,D
Nederlan,C
Nederlan,a
Nederlan,F
Nederlan,G
Nederlan,d
Nederlan,F
Nederlan,G
Nederlan,F
Nederlan,d
Nederlan,G
Nederlan,G
Nederlan,d
Nederlan,g
Nederlan,G
Nederlan,d
Nederlan,a
Nederlan,d
Nederlan,d
Nederlan,G
Nederlan,g
Nederlan,D
Nederlan,g
Nederlan,G
Nederlan,a
Nederlan,g
Nederlan,g
Nederlan,g
Nederlan,D
Nederlan,F
Nederlan,g
Nederlan,D
Nederlan,d
Nederlan,d
Nederlan,G
Nederlan,G
Nederlan,d
Nederlan,G
Nederlan,g
Nederlan,e
Nederlan,G
Nederlan,G
Nederlan,G
Nederlan,d
Nederlan,G
Nederlan,G
Nederlan,G
Nederlan,D
Nederlan,g
Nederlan,g
Nederlan,G
Nederlan,G
Nederlan,E
Nederlan,D
Ukraina,F
Ukraina,G
Ukraina,G
Ukraina,A
Ukraina,G
Ukraina,G
Ukraina,G
Ukraina,G
Ukraina,a
Ukraina,B-
Ukraina,G
Ukraina,G
Ukraina,G
Romania,F
Romania,d
Romania,D
Romania,F
Romania,G
Romania,G
Romania,F
Romania,e
Romania,D
Romania,G
Romania,F
Romania,G
Romania,G
Romania,d
Romania,G
Romania,F
Romania,E
Romania,G
Romania,G
Romania,F
Romania,g
Romania,g
Romania,C
Romania,g
Romania,D
Romania,G
Romania,g
Romania,E
Rossiya,G
Rossiya,C
Rossiya,G
Rossiya,G
Rossiya,F
Rossiya,F
Rossiya,G
Rossiya,D
Rossiya,G
Rossiya,F
Rossiya,F
Rossiya,f
Rossiya,G
Rossiya,A
Rossiya,G
Rossiya,F
Rossiya,D
Rossiya,G
Rossiya,G
Rossiya,E-
Rossiya,C
Rossiya,g
Rossiya,g
Rossiya,F
Rossiya,G
Rossiya,G
Rossiya,G
Rossiya,G
Rossiya,D
Rossiya,g
Rossiya,F
Rossiya,F
Rossiya,G
Rossiya,G
Rossiya,G
Rossiya,F
Rossiya,C
Tirol,B-
Tirol,D
Tirol,F
Tirol,A
Tirol,G
Tirol,G
Tirol,C
Tirol,D
Tirol,C
Tirol,G
Tirol,E-
Tirol,F
Tirol,F
Tirol,G
Luxembrg,F
Luxembrg,G
Luxembrg,F
Luxembrg,D
Luxembrg,G
Luxembrg,F
Luxembrg,G
Luxembrg,G
Elsass,D
Elsass,G
Elsass,F
Elsass,B-
Elsass,B-
Elsass,E-
Elsass,A
Elsass,G
Elsass,C
Elsass,C
Elsass,g
Elsass,A
Elsass,F
Elsass,G
Elsass,F
Elsass,G
Elsass,G
Elsass,G
Elsass,F
Elsass,G
Elsass,E-
Elsass,G
Elsass,E-
Elsass,D
Elsass,F
Elsass,B-
Elsass,G
Elsass,G
Elsass,G
Elsass,F
Elsass,D
Elsass,B-
Elsass,G
Elsass,A
Elsass,E-
Elsass,F
Elsass,F
Elsass,G
Elsass,G
Elsass,D
Elsass,A-
Elsass,g
Elsass,F
Elsass,B-
Elsass,F
Elsass,B-
Elsass,C
Elsass,C
Elsass,D
Elsass,G
Elsass,F
Elsass,F
Elsass,B-
Elsass,B-
Elsass,F
Elsass,C
Elsass,E
Elsass,F
Elsass,G
Elsass,G
Elsass,F
Elsass,F
Elsass,F
Elsass,G
Elsass,F
Elsass,B-
Elsass,G
Elsass,F
Elsass,C
Elsass,G
Elsass,F
Elsass,E-
Elsass,B-
Elsass,B-
Elsass,F
Elsass,B-
Elsass,d
Elsass,G
Elsass,F
Elsass,B-
Elsass,g
Elsass,G
Elsass,G
Elsass,G
Elsass,C
Elsass,F
Elsass,C
Elsass,G
Elsass,G
Elsass,G
Elsass,G
Jugoslav,G
Jugoslav,G
Jugoslav,D
Jugoslav,A-
Jugoslav,F
Jugoslav,G
Jugoslav,G
Jugoslav,C
Jugoslav,B-
Jugoslav,G
Jugoslav,A-
Jugoslav,E
Jugoslav,B-
Jugoslav,G
Jugoslav,G
Jugoslav,F
Jugoslav,C
Jugoslav,G
Jugoslav,G
Jugoslav,G
Jugoslav,B-
Jugoslav,g
Jugoslav,F
Jugoslav,G
Jugoslav,G
Jugoslav,F
Jugoslav,G
Jugoslav,G
Jugoslav,G
Jugoslav,G
Jugoslav,G
Jugoslav,F
Jugoslav,F
Jugoslav,F
Jugoslav,g
Jugoslav,F
Jugoslav,F
Jugoslav,G
Jugoslav,G
Jugoslav,G
Jugoslav,F
Jugoslav,G
Jugoslav,G
Jugoslav,F
Jugoslav,A
Jugoslav,C
Jugoslav,G
Jugoslav,G
Jugoslav,G
Jugoslav,C
Jugoslav,G
Jugoslav,F
Jugoslav,a
Jugoslav,G
Jugoslav,G
Jugoslav,C
Jugoslav,G
Jugoslav,G
Jugoslav,G
Jugoslav,C
Jugoslav,G
Jugoslav,G
Jugoslav,a
Jugoslav,E-
Jugoslav,G
Jugoslav,G
Jugoslav,G
Jugoslav,G
Jugoslav,g
Jugoslav,F
Jugoslav,G
Jugoslav,G
Jugoslav,G
Jugoslav,b-
Jugoslav,G
Jugoslav,G
Jugoslav,D
Jugoslav,G
Jugoslav,G
Jugoslav,G
Jugoslav,G
Jugoslav,G
Jugoslav,G
Jugoslav,G
Jugoslav,G
Jugoslav,G
Jugoslav,G
Jugoslav,C
Jugoslav,G
Jugoslav,G
Jugoslav,G
Jugoslav,G
Jugoslav,G
Jugoslav,G
Jugoslav,G
Jugoslav,g
Jugoslav,G
Jugoslav,F
Jugoslav,G
Jugoslav,b-
Jugoslav,G
Jugoslav,G
Jugoslav,F
Jugoslav,C
Jugoslav,A
Jugoslav,G
Jugoslav,g
Jugoslav,G
Jugoslav,G
Jugoslav,G
Jugoslav,G
Jugoslav,g
Jugoslav,G
Jugoslav,G
Jugoslav,G
Jugoslav,C
Jugoslav,G
Jugoslav,G
Jugoslav,G
Oesterrh,G
Oesterrh,E-
Oesterrh,C
Oesterrh,G
Oesterrh,C
Oesterrh,F
Oesterrh,E-
Oesterrh,C
Oesterrh,C
Oesterrh,G
Oesterrh,B-
Oesterrh,A
Oesterrh,G
Oesterrh,A
Oesterrh,F
Oesterrh,F
Oesterrh,C
Oesterrh,G
Oesterrh,F
Oesterrh,F
Oesterrh,E
Oesterrh,G
Oesterrh,G
Oesterrh,F
Oesterrh,d
Oesterrh,F
Oesterrh,C
Oesterrh,G
Oesterrh,C
Oesterrh,G
Oesterrh,G
Oesterrh,B-
Oesterrh,G
Oesterrh,C
Oesterrh,G
Oesterrh,G
Oesterrh,G
Oesterrh,G
Oesterrh,F
Oesterrh,G
Oesterrh,F
Oesterrh,F
Oesterrh,F
Oesterrh,A
Oesterrh,G
Oesterrh,G
Oesterrh,G
Oesterrh,F
Oesterrh,A
Oesterrh,F
Oesterrh,A
Oesterrh,G
Oesterrh,G
Oesterrh,G
Oesterrh,G
Oesterrh,F
Oesterrh,G
Oesterrh,G
Oesterrh,D
Oesterrh,D
Oesterrh,E
Oesterrh,B-
Oesterrh,C
Oesterrh,G
Oesterrh,G
Oesterrh,G
Oesterrh,G
Oesterrh,C
Oesterrh,F
Oesterrh,G
Oesterrh,G
Oesterrh,E
Oesterrh,G
Oesterrh,G
Oesterrh,G
Oesterrh,B-
Oesterrh,G
Oesterrh,B-
Oesterrh,A
Oesterrh,G
Oesterrh,G
Oesterrh,G
Oesterrh,G
Oesterrh,F
Oesterrh,G
Oesterrh,G
Oesterrh,A
Oesterrh,A
Oesterrh,G
Oesterrh,C
Oesterrh,G
Oesterrh,G
Oesterrh,F
Oesterrh,C
Oesterrh,G
Oesterrh,B-
Oesterrh,G
Oesterrh,D
Oesterrh,B-
Oesterrh,G
Oesterrh,G
Oesterrh,D
Oesterrh,G
Oesterrh,E
Sverige,g
Sverige,d
Sverige,g
Sverige,g
Sverige,g
Sverige,g
Sverige,G
Sverige,d
Sverige,G
Sverige,a
Sverige,g
Italia,G
Italia,F
Italia,G
Italia,F
Italia,G
Italia,F
Italia,G
Italia,g
